2019-12-09 00:00,1.10581,1.10597,1.10533,1.10545,10194
2019-12-09 04:00,1.10545,1.10657,1.10543,1.10655,13488
2019-12-09 08:00,1.10654,1.10746,1.1061,1.10732,24044
2019-12-09 12:00,1.10732,1.10779,1.10654,1.10689,29092
2019-12-09 16:00,1.1069,1.10747,1.10551,1.1064,22682
2019-12-09 20:00,1.10639,1.10661,1.10619,1.10643,9533
2019-12-10 00:00,1.10642,1.10708,1.10628,1.10674,7959
2019-12-10 04:00,1.10674,1.10722,1.1065,1.107,11095
2019-12-10 08:00,1.10701,1.10843,1.10693,1.1084,31988
2019-12-10 12:00,1.10839,1.1091,1.10737,1.10898,37198
2019-12-10 16:00,1.10897,1.10977,1.10846,1.10955,28748
2019-12-10 20:00,1.10955,1.10966,1.10864,1.10923,12538
2019-12-11 00:00,1.10923,1.10959,1.10901,1.10923,11210
2019-12-11 04:00,1.10923,1.10924,1.10826,1.1084,12867
2019-12-11 08:00,1.10841,1.1087,1.10784,1.10818,31716
2019-12-11 12:00,1.10818,1.10975,1.10701,1.10843,36215
2019-12-11 16:00,1.10844,1.11414,1.10844,1.11392,36226
2019-12-11 20:00,1.11394,1.11448,1.11281,1.11325,16700
2019-12-12 00:00,1.11326,1.11441,1.11314,1.11434,12351
2019-12-12 04:00,1.11436,1.1144,1.11361,1.11375,12402
2019-12-12 08:00,1.11376,1.11394,1.11246,1.11321,29360
2019-12-12 12:00,1.11322,1.11541,1.11112,1.11171,65500
2019-12-12 16:00,1.11172,1.11216,1.11029,1.11131,43626
2019-12-12 20:00,1.1113,1.11995,1.11032,1.11833,29362
2019-12-13 00:00,1.11833,1.11833,1.1168,1.11775,23776
2019-12-13 04:00,1.11775,1.11778,1.11629,1.11654,26533
2019-12-13 08:00,1.11655,1.1186,1.11648,1.11753,48719
2019-12-13 12:00,1.11752,1.11834,1.11253,1.11355,71273
2019-12-13 16:00,1.11355,1.11388,1.11122,1.11207,35721
2019-12-13 20:00,1.11208,1.11217,1.1112,1.11174,5760
2019-12-15 20:00,1.1128,1.11309,1.11225,1.11242,4383
2019-12-16 00:00,1.11241,1.11326,1.11229,1.11325,11885
2019-12-16 04:00,1.11324,1.11506,1.11298,1.11455,18507
2019-12-16 08:00,1.11456,1.11463,1.11261,1.11445,39612
2019-12-16 12:00,1.11444,1.11581,1.11354,1.11368,37784
2019-12-16 16:00,1.11367,1.1148,1.11349,1.11475,30411
2019-12-16 20:00,1.11474,1.11572,1.11342,1.11355,12877
2019-12-17 00:00,1.11355,1.11478,1.11341,1.11468,12714
2019-12-17 04:00,1.11468,1.11494,1.11401,1.11423,15569
2019-12-17 08:00,1.11423,1.11669,1.11293,1.11607,42465
2019-12-17 12:00,1.11607,1.11746,1.11445,1.11558,45278
2019-12-17 16:00,1.11557,1.11572,1.11459,1.11473,26773
2019-12-17 20:00,1.11476,1.11541,1.11456,1.11514,8826
2019-12-18 00:00,1.11512,1.11512,1.11307,1.11336,15787
2019-12-18 04:00,1.11337,1.11399,1.11292,1.11307,17400
2019-12-18 08:00,1.11307,1.11426,1.1123,1.11278,34931
2019-12-18 12:00,1.11278,1.11342,1.11105,1.11256,44339
2019-12-18 16:00,1.11256,1.11282,1.11114,1.11153,23401
2019-12-18 20:00,1.11152,1.11196,1.11119,1.11154,10748
2019-12-19 00:00,1.11154,1.11325,1.11145,1.11299,13910
2019-12-19 04:00,1.11299,1.11316,1.11246,1.11263,17134
2019-12-19 08:00,1.11262,1.11442,1.11242,1.11269,32982
2019-12-19 12:00,1.11269,1.11325,1.11072,1.11152,55354
2019-12-19 16:00,1.11152,1.11306,1.11123,1.1124,29138
2019-12-19 20:00,1.11241,1.11267,1.11174,1.11231,9207
2019-12-20 00:00,1.11231,1.11232,1.11143,1.11156,12057
2019-12-20 04:00,1.11156,1.11201,1.11137,1.11183,14640
2019-12-20 08:00,1.11179,1.11236,1.10899,1.10973,36966
2019-12-20 12:00,1.10972,1.11037,1.10811,1.10864,38309
2019-12-20 16:00,1.10863,1.1087,1.10662,1.10753,22580
2019-12-20 20:00,1.10752,1.10787,1.10704,1.10769,6171
2019-12-22 20:00,1.1081,1.10813,1.10766,1.10802,2563
2019-12-23 00:00,1.10801,1.1083,1.1073,1.10812,9699
2019-12-23 04:00,1.10812,1.10864,1.10777,1.10837,12595
2019-12-23 08:00,1.10836,1.10886,1.10765,1.10808,27692
2019-12-23 12:00,1.10808,1.10958,1.10699,1.10871,31398
2019-12-23 16:00,1.10872,1.10945,1.10847,1.10934,18075
2019-12-23 20:00,1.10932,1.10948,1.10884,1.10917,8824
2019-12-24 00:00,1.10918,1.10938,1.10852,1.1089,8349
2019-12-24 04:00,1.10891,1.10897,1.10802,1.10852,8924
2019-12-24 08:00,1.10852,1.1088,1.1069,1.10736,19844
2019-12-24 12:00,1.10737,1.10901,1.10727,1.109,20046
2019-12-24 16:00,1.109,1.10934,1.10814,1.10854,12335
2019-12-24 20:00,1.10854,1.10893,1.10813,1.10873,11482
2019-12-25 00:00,1.10873,1.10885,1.10795,1.10865,1027
2019-12-25 04:00,1.10858,1.10879,1.1073,1.10821,1114
2019-12-25 20:00,1.10885,1.10953,1.10884,1.10944,2816
2019-12-26 00:00,1.10944,1.10948,1.10879,1.10901,5147
